"GG Langtext","DST Langtext","Förderprogramm","Postleitzahl","Ausbezahlte Fördersumme","Anzahl der Förderfälle","jahr"
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",482.5,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1050",490,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",564,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1040",1264.8,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",260.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",790,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",641.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",762,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",291.5,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",1361.3,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",392.7,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1040",820.3,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",1003.8,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1050",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",1012.1,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",1277,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",509.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",409.3,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",975,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1060",1178,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1180",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",997.8,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",1027,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1003.8,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",1272.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",1323.1,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",1150,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1150",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",656.7,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",1109.5,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",593.3,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1040",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",947.9,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",975,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",7759.9,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1303.9,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1080,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1160",694.5,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",684,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",1464,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",890,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1126.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",414,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1137.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1090",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",650,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1179.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1108.2,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1170,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",231.9,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",871.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1125,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1070",1450,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",1285.7,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",648.8,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1124.5,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1170.4,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1050",105.4,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1088.9,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",472,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",744,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",400,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","2100",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",1180,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",921.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1130,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1287.2,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",743.6,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",1241.5,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1468.5,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1500,1,2023
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",1207.2,1,2023
